t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441833076,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833077,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833078,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833079,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833080,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833081,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833082,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833083,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833084,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833085,1655,8495.758978,3703.035152,298.796003,2293.561928,3402.495480,5598.547088,7932.661631,8149.521603,8293.637139,8495.649697,165.256227,26.449308,5.467643,1.832682,calls/second,milliseconds
1441833086,1664,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,151.081247,26.449308,5.467643,1.832682,calls/second,milliseconds
1441833087,1664,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,138.502968,26.449308,5.467643,1.832682,calls/second,milliseconds
1441833088,1664,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,127.875899,26.449308,5.467643,1.832682,calls/second,milliseconds
1441833089,1666,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,118.879592,26.449308,5.467643,1.832682,calls/second,milliseconds
1441833090,1666,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,110.960038,24.526431,5.416939,1.835825,calls/second,milliseconds
1441833091,1666,8495.758978,3684.416886,298.796003,2294.116797,3392.258263,5591.901248,7929.312101,8149.521603,8293.637139,8495.649697,104.038063,24.526431,5.416939,1.835825,calls/second,milliseconds
1441833092,3563,8491.990680,3743.678968,163.888057,2043.338828,3557.461601,5507.749989,6994.313182,8006.468873,8107.085268,8490.640843,209.417679,24.526431,5.416939,1.835825,calls/second,milliseconds
1441833093,3682,8491.990680,3629.671904,163.888057,2062.151097,3421.510013,5291.651522,6956.918230,7978.188392,8044.572379,8490.640843,204.412133,24.526431,5.416939,1.835825,calls/second,milliseconds
1441833094,3682,8491.990680,3629.671904,163.888057,2062.151097,3421.510013,5291.651522,6956.918230,7978.188392,8044.572379,8490.640843,193.666144,24.526431,5.416939,1.835825,calls/second,milliseconds
1441833095,3683,8491.990680,3629.671904,163.888057,2062.151097,3421.510013,5291.651522,6956.918230,7978.188392,8044.572379,8490.640843,184.041401,54.819489,11.995021,4.060552,calls/second,milliseconds
1441833096,3683,8491.990680,3629.671904,163.888057,2062.151097,3421.510013,5291.651522,6956.918230,7978.188392,8044.572379,8490.640843,175.280851,54.819489,11.995021,4.060552,calls/second,milliseconds
1441833097,3684,8491.990680,3628.255869,163.888057,2060.754512,3421.510013,5286.362914,6956.918230,7978.188392,8044.572379,8490.640843,167.358580,54.819489,11.995021,4.060552,calls/second,milliseconds
1441833098,5420,8352.696664,3311.978698,163.888057,1916.583502,3187.431492,4655.705310,6702.415662,7438.368709,8018.643904,8346.659919,235.526355,54.819489,11.995021,4.060552,calls/second,milliseconds
1441833099,5420,8352.696664,3311.978698,163.888057,1916.583502,3187.431492,4655.705310,6702.415662,7438.368709,8018.643904,8346.659919,225.719462,54.819489,11.995021,4.060552,calls/second,milliseconds
1441833100,5420,8352.696664,3311.978698,163.888057,1916.583502,3187.431492,4655.705310,6702.415662,7438.368709,8018.643904,8346.659919,216.695394,78.212935,17.538777,5.962705,calls/second,milliseconds
1441833101,5421,8352.696664,3311.978698,163.888057,1916.583502,3187.431492,4655.705310,6702.415662,7438.368709,8018.643904,8346.659919,208.402694,78.212935,17.538777,5.962705,calls/second,milliseconds
1441833102,5422,8352.696664,3311.978698,163.888057,1916.583502,3187.431492,4655.705310,6702.415662,7438.368709,8018.643904,8346.659919,200.724630,78.212935,17.538777,5.962705,calls/second,milliseconds
1441833103,7103,8352.696664,3184.091145,163.888057,1812.904909,3052.368980,4509.029582,6450.488249,6955.947411,7830.646297,8346.659919,253.568011,78.212935,17.538777,5.962705,calls/second,milliseconds
1441833104,7177,8352.696664,3168.773368,163.888057,1820.159331,3037.203242,4493.001614,6450.488249,6955.947411,7830.646297,8346.659919,247.379480,78.212935,17.538777,5.962705,calls/second,milliseconds
1441833105,7177,8352.696664,3168.773368,163.888057,1820.159331,3037.203242,4493.001614,6450.488249,6955.947411,7830.646297,8346.659919,239.137086,100.055767,23.057018,7.876480,calls/second,milliseconds
1441833106,7177,8352.696664,3168.773368,163.888057,1820.159331,3037.203242,4493.001614,6450.488249,6955.947411,7830.646297,8346.659919,231.425590,100.055767,23.057018,7.876480,calls/second,milliseconds
1441833107,7177,8352.696664,3168.773368,163.888057,1820.159331,3037.203242,4493.001614,6450.488249,6955.947411,7830.646297,8346.659919,224.197291,100.055767,23.057018,7.876480,calls/second,milliseconds
1441833108,7177,8352.696664,3168.773368,163.888057,1820.159331,3037.203242,4493.001614,6450.488249,6955.947411,7830.646297,8346.659919,217.405861,100.055767,23.057018,7.876480,calls/second,milliseconds
1441833109,9043,8352.696664,3113.348372,146.779771,1772.786058,3027.306266,4488.445559,6230.081843,6748.673446,7201.341763,8346.659919,265.875782,100.055767,23.057018,7.876480,calls/second,milliseconds
1441833110,9044,8352.696664,3111.305074,146.779771,1774.505335,3027.306266,4488.445559,6230.081843,6748.673446,7201.341763,8346.659919,258.312546,121.911165,28.847678,9.901536,calls/second,milliseconds
1441833111,9044,8352.696664,3111.305074,146.779771,1774.505335,3027.306266,4488.445559,6230.081843,6748.673446,7201.341763,8346.659919,251.139588,121.911165,28.847678,9.901536,calls/second,milliseconds
1441833112,9048,8352.696664,3113.335968,146.779771,1773.544962,3031.994033,4488.445559,6230.081843,6748.673446,7201.341763,8346.659919,244.461545,121.911165,28.847678,9.901536,calls/second,milliseconds
1441833113,9051,8352.696664,3116.104426,146.779771,1772.749948,3034.579517,4488.445559,6230.081843,6748.673446,7201.341763,8346.659919,238.109666,121.911165,28.847678,9.901536,calls/second,milliseconds
1441833114,10837,8144.533036,3004.053759,133.447869,1715.814734,2938.306997,4297.531601,5955.243468,6700.413036,6884.968456,8140.235611,277.785354,121.911165,28.847678,9.901536,calls/second,milliseconds
1441833115,10837,8144.533036,3004.053759,133.447869,1715.814734,2938.306997,4297.531601,5955.243468,6700.413036,6884.968456,8140.235611,270.845092,140.835759,34.298005,11.833378,calls/second,milliseconds
1441833116,10845,8144.533036,3000.857448,133.447869,1716.283509,2934.587493,4297.531601,5955.243468,6700.413036,6884.968456,8140.235611,264.435046,140.835759,34.298005,11.833378,calls/second,milliseconds
1441833117,10851,8144.533036,3000.857448,133.447869,1716.283509,2934.587493,4297.531601,5955.243468,6700.413036,6884.968456,8140.235611,258.282709,140.835759,34.298005,11.833378,calls/second,milliseconds
1441833118,12021,8144.533036,2862.710258,133.447869,1685.900358,2694.692723,4082.863860,5813.943974,6700.413036,6884.968456,8140.235611,279.469057,140.835759,34.298005,11.833378,calls/second,milliseconds
1441833119,12021,8144.533036,2862.710258,133.447869,1685.900358,2694.692723,4082.863860,5813.943974,6700.413036,6884.968456,8140.235611,273.121724,140.835759,34.298005,11.833378,calls/second,milliseconds
1441833120,12021,8144.533036,2862.710258,133.447869,1685.900358,2694.692723,4082.863860,5813.943974,6700.413036,6884.968456,8140.235611,266.840711,148.508636,37.645068,13.079727,calls/second,milliseconds
1441833121,12021,8144.533036,2862.710258,133.447869,1685.900358,2694.692723,4082.863860,5813.943974,6700.413036,6884.968456,8140.235611,261.258440,148.508636,37.645068,13.079727,calls/second,milliseconds
1441833122,12021,8144.533036,2862.710258,133.447869,1685.900358,2694.692723,4082.863860,5813.943974,6700.413036,6884.968456,8140.235611,255.701907,148.508636,37.645068,13.079727,calls/second,milliseconds
1441833123,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,286.034088,148.508636,37.645068,13.079727,calls/second,milliseconds
1441833124,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,280.197088,148.508636,37.645068,13.079727,calls/second,milliseconds
1441833125,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,274.595193,164.011334,42.682224,14.904212,calls/second,milliseconds
1441833126,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,269.212238,164.011334,42.682224,14.904212,calls/second,milliseconds
1441833127,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,264.035885,164.011334,42.682224,14.904212,calls/second,milliseconds
1441833128,13733,8144.533036,2851.444245,133.447869,1626.352842,2697.180203,4082.863860,5701.537953,6496.621560,6759.248660,8140.235611,259.055757,164.011334,42.682224,14.904212,calls/second,milliseconds
1441833129,15645,8144.533036,2851.116712,133.447869,1632.351700,2689.774656,4089.706611,5645.016217,6477.147274,6749.739634,8140.235611,289.658787,164.011334,42.682224,14.904212,calls/second,milliseconds
1441833130,15646,8144.533036,2851.116712,133.447869,1632.351700,2689.774656,4089.706611,5645.016217,6477.147274,6749.739634,8140.235611,284.411280,181.472728,48.297265,16.940194,calls/second,milliseconds
1441833131,15647,8144.533036,2851.116712,133.447869,1632.351700,2689.774656,4089.706611,5645.016217,6477.147274,6749.739634,8140.235611,279.352210,181.472728,48.297265,16.940194,calls/second,milliseconds
1441833132,15650,8144.533036,2851.116712,133.447869,1632.351700,2689.774656,4089.706611,5645.016217,6477.147274,6749.739634,8140.235611,274.505531,181.472728,48.297265,16.940194,calls/second,milliseconds
1441833133,15650,8144.533036,2851.116712,133.447869,1632.351700,2689.774656,4089.706611,5645.016217,6477.147274,6749.739634,8140.235611,269.772689,181.472728,48.297265,16.940194,calls/second,milliseconds
1441833134,17285,8144.533036,2850.364574,133.447869,1593.891010,2694.692723,4089.706611,5541.959235,6344.293713,6736.644262,8140.235611,292.907989,181.472728,48.297265,16.940194,calls/second,milliseconds
1441833135,17327,8144.533036,2843.242164,133.447869,1594.265701,2683.553143,4085.442750,5541.959235,6344.293713,6736.644262,8140.235611,288.725879,193.860028,53.059185,18.710050,calls/second,milliseconds
1441833136,17327,8144.533036,2843.242164,133.447869,1594.265701,2683.553143,4085.442750,5541.959235,6344.293713,6736.644262,8140.235611,283.994758,193.860028,53.059185,18.710050,calls/second,milliseconds
1441833137,17327,8144.533036,2843.242164,133.447869,1594.265701,2683.553143,4085.442750,5541.959235,6344.293713,6736.644262,8140.235611,279.414268,193.860028,53.059185,18.710050,calls/second,milliseconds
1441833138,17330,8144.533036,2843.242164,133.447869,1594.265701,2683.553143,4085.442750,5541.959235,6344.293713,6736.644262,8140.235611,275.023599,193.860028,53.059185,18.710050,calls/second,milliseconds
1441833139,18919,8144.533036,2808.214623,128.207231,1592.542383,2655.537544,4070.613467,5380.106490,6277.331716,6707.937718,8140.235611,295.554153,193.860028,53.059185,18.710050,calls/second,milliseconds
1441833140,18919,8144.533036,2808.214623,128.207231,1592.542383,2655.537544,4070.613467,5380.106490,6277.331716,6707.937718,8140.235611,291.007414,203.817695,57.444883,20.370378,calls/second,milliseconds
1441833141,18919,8144.533036,2808.214623,128.207231,1592.542383,2655.537544,4070.613467,5380.106490,6277.331716,6707.937718,8140.235611,286.599890,203.817695,57.444883,20.370378,calls/second,milliseconds
1441833142,18919,8144.533036,2808.214623,128.207231,1592.542383,2655.537544,4070.613467,5380.106490,6277.331716,6707.937718,8140.235611,282.323600,203.817695,57.444883,20.370378,calls/second,milliseconds
1441833143,18919,8144.533036,2808.214623,128.207231,1592.542383,2655.537544,4070.613467,5380.106490,6277.331716,6707.937718,8140.235611,278.172863,203.817695,57.444883,20.370378,calls/second,milliseconds
1441833144,20437,8144.533036,2821.624073,128.207231,1551.768692,2684.183372,4047.820367,5178.332059,5939.379344,6569.631602,8140.235611,296.137571,203.817695,57.444883,20.370378,calls/second,milliseconds
1441833145,20615,8144.533036,2789.889718,128.207231,1564.680605,2655.537544,4038.267910,5154.557852,5939.379344,6569.631602,8140.235611,294.451133,214.642266,62.101885,22.136743,calls/second,milliseconds
1441833146,20621,8144.533036,2789.889718,128.207231,1564.680605,2655.537544,4038.267910,5154.557852,5939.379344,6569.631602,8140.235611,290.389493,214.642266,62.101885,22.136743,calls/second,milliseconds
1441833147,20624,8144.533036,2789.889718,128.207231,1564.680605,2655.537544,4038.267910,5154.557852,5939.379344,6569.631602,8140.235611,286.398474,214.642266,62.101885,22.136743,calls/second,milliseconds
1441833148,21786,8144.533036,2695.900428,128.207231,1546.031627,2560.779842,3876.348804,5138.424957,5844.021603,6506.247107,8140.235611,298.390868,214.642266,62.101885,22.136743,calls/second,milliseconds
1441833149,21786,8144.533036,2695.900428,128.207231,1546.031627,2560.779842,3876.348804,5138.424957,5844.021603,6506.247107,8140.235611,294.355709,214.642266,62.101885,22.136743,calls/second,milliseconds
1441833150,21787,8144.533036,2695.900428,128.207231,1546.031627,2560.779842,3876.348804,5138.424957,5844.021603,6506.247107,8140.235611,290.447964,216.222007,64.949722,23.312713,calls/second,milliseconds
1441833151,21787,8144.533036,2695.900428,128.207231,1546.031627,2560.779842,3876.348804,5138.424957,5844.021603,6506.247107,8140.235611,286.627226,216.222007,64.949722,23.312713,calls/second,milliseconds
1441833152,21789,8144.533036,2699.358851,128.207231,1545.354849,2568.224086,3883.393578,5138.424957,5844.021603,6506.247107,8140.235611,282.931348,216.222007,64.949722,23.312713,calls/second,milliseconds
1441833153,23413,6749.930503,2708.186882,128.207231,1526.225134,2598.352030,3946.720089,5098.110317,5799.455551,6374.820659,6749.796103,300.121328,216.222007,64.949722,23.312713,calls/second,milliseconds
1441833154,23413,6749.930503,2708.186882,128.207231,1526.225134,2598.352030,3946.720089,5098.110317,5799.455551,6374.820659,6749.796103,296.323109,216.222007,64.949722,23.312713,calls/second,milliseconds
1441833155,23415,6749.930503,2708.186882,128.207231,1526.225134,2598.352030,3946.720089,5098.110317,5799.455551,6374.820659,6749.796103,292.644942,224.951398,69.254587,24.986323,calls/second,milliseconds
1441833156,23418,6749.930503,2706.393418,128.207231,1524.445868,2598.352030,3933.414379,5090.881969,5799.455551,6374.820659,6749.796103,289.069639,224.951398,69.254587,24.986323,calls/second,milliseconds
1441833157,23420,6749.930503,2706.393418,128.207231,1524.445868,2598.352030,3933.414379,5090.881969,5799.455551,6374.820659,6749.796103,285.569491,224.951398,69.254587,24.986323,calls/second,milliseconds
1441833158,23421,6749.930503,2706.393418,128.207231,1524.445868,2598.352030,3933.414379,5090.881969,5799.455551,6374.820659,6749.796103,282.141140,224.951398,69.254587,24.986323,calls/second,milliseconds
1441833159,25144,6749.930503,2788.692698,128.207231,1547.483144,2677.260174,4062.610594,5180.210863,5795.801605,6374.820659,6749.796103,299.291554,224.951398,69.254587,24.986323,calls/second,milliseconds
1441833160,25147,6749.930503,2788.692698,128.207231,1547.483144,2677.260174,4062.610594,5180.210863,5795.801605,6374.820659,6749.796103,295.806757,234.661892,73.835398,26.767003,calls/second,milliseconds
1441833161,25150,6749.930503,2788.692698,128.207231,1547.483144,2677.260174,4062.610594,5180.210863,5795.801605,6374.820659,6749.796103,292.401780,234.661892,73.835398,26.767003,calls/second,milliseconds
