t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441833076,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833077,20,1163.698435,957.730026,617.808771,129.043011,939.413769,1047.656015,1161.248005,1163.698435,1163.698435,1163.698435,9.945654,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833078,51,2041.710645,1392.620749,617.808771,405.903727,1384.984398,1774.369570,1985.450916,2039.797351,2041.710645,2041.710645,16.941183,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833079,71,2775.761144,1705.588441,617.808771,622.722767,1754.833520,2187.355018,2730.426040,2769.274817,2775.761144,2775.761144,17.703659,0.000000,0.000000,0.000000,calls/second,milliseconds
1441833080,84,3420.830678,1915.227584,617.808771,758.826714,1804.456409,2650.715454,3186.550174,3374.169424,3420.830678,3420.830678,16.764817,16.800000,16.800000,16.800000,calls/second,milliseconds
1441833081,104,4576.744600,2362.698148,617.808771,1149.550456,2149.054566,3059.104494,4408.355402,4426.691067,4569.252087,4576.744600,17.303077,16.800000,16.800000,16.800000,calls/second,milliseconds
1441833082,147,5526.744228,3217.386923,617.808771,1649.948108,2885.983328,5082.205053,5471.952406,5496.883981,5512.633963,5526.744228,20.968685,16.800000,16.800000,16.800000,calls/second,milliseconds
1441833083,192,6319.655958,3868.361735,617.808771,1866.131558,4351.585499,5496.477460,6229.060985,6253.524194,6286.165633,6319.655958,23.968828,16.800000,16.800000,16.800000,calls/second,milliseconds
1441833084,232,7130.404353,4377.931583,617.808771,2034.831017,5191.836371,6099.488326,7038.411743,7097.704256,7122.930677,7130.404353,25.747450,16.800000,16.800000,16.800000,calls/second,milliseconds
1441833085,3494,7486.327751,3413.389273,162.251973,2126.336505,3201.535513,5344.355656,7042.394951,7374.497229,7430.875708,7486.097508,348.999630,69.986455,27.794789,20.485309,calls/second,milliseconds
1441833086,3552,7486.327751,3371.780532,162.251973,2139.624271,3165.681337,5297.818580,7042.394951,7374.497229,7430.875708,7486.097508,322.591960,69.986455,27.794789,20.485309,calls/second,milliseconds
1441833087,3580,7486.327751,3350.164526,162.251973,2133.755537,3122.687178,5276.268661,7032.384758,7372.730027,7430.284124,7486.097508,298.057039,69.986455,27.794789,20.485309,calls/second,milliseconds
1441833088,3618,7486.327751,3349.818656,162.251973,2128.473114,3093.445301,5264.368761,7032.384758,7372.730027,7430.284124,7486.097508,278.079591,69.986455,27.794789,20.485309,calls/second,milliseconds
1441833089,3645,7486.327751,3354.371222,162.251973,2123.001539,3122.687178,5240.226696,7032.384758,7372.730027,7430.284124,7486.097508,260.153208,69.986455,27.794789,20.485309,calls/second,milliseconds
1441833090,3668,7486.327751,3352.068558,162.251973,2120.712222,3122.687178,5216.538150,7032.384758,7372.730027,7430.284124,7486.097508,244.355544,67.173102,27.910575,20.564615,calls/second,milliseconds
1441833091,3693,7486.327751,3361.582417,162.251973,2125.134005,3138.542672,5276.268661,7032.384758,7372.730027,7430.284124,7486.097508,230.656558,67.173102,27.910575,20.564615,calls/second,milliseconds
1441833092,7442,7486.327751,3500.496613,129.100420,1946.159830,3408.520540,5152.343834,6461.141166,7107.073909,7387.208412,7486.097508,437.484557,67.173102,27.910575,20.564615,calls/second,milliseconds
1441833093,7474,7486.327751,3488.827877,129.100420,1951.758751,3403.915511,5149.661816,6461.141166,7107.073909,7387.208412,7486.097508,414.976774,67.173102,27.910575,20.564615,calls/second,milliseconds
1441833094,7523,7486.327751,3476.744909,129.100420,1946.863696,3397.757130,5132.826151,6455.420782,7085.195317,7381.246643,7486.097508,395.726072,67.173102,27.910575,20.564615,calls/second,milliseconds
1441833095,7571,7486.327751,3468.836362,129.100420,1940.366571,3390.385106,5110.933749,6449.241809,7045.251619,7381.246643,7486.097508,378.350190,124.199576,40.348131,24.774218,calls/second,milliseconds
1441833096,7589,7486.327751,3467.696567,129.100420,1937.485270,3383.493747,5108.816855,6449.241809,7045.251619,7381.246643,7486.097508,361.199519,124.199576,40.348131,24.774218,calls/second,milliseconds
1441833097,7656,7486.327751,3479.761308,129.100420,1935.621479,3403.915511,5105.002281,6449.241809,7045.251619,7381.246643,7486.097508,347.832239,124.199576,40.348131,24.774218,calls/second,milliseconds
