t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441987723,9,245.366783,126.411662,70.778880,74.105427,74.973183,224.395263,245.366783,245.366783,245.366783,245.366783,8.728869,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987724,464,1174.405119,512.039548,70.778880,273.600849,476.053503,654.311423,1082.130431,1149.239295,1157.627903,1174.405119,229.860100,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987725,1059,1174.405119,444.456612,70.778880,243.170561,419.430399,599.785471,910.163967,1098.907647,1140.850687,1166.016511,351.022970,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987726,1759,1275.068415,404.039537,65.536000,251.981358,348.127231,574.619647,901.775359,1048.575999,1140.850687,1233.125375,438.086180,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987727,2689,1342.177279,356.928407,42.205184,266.490892,263.192575,536.870911,872.415231,1019.215871,1140.850687,1317.011455,536.371981,535.400000,535.400000,535.400000,calls/second,milliseconds
1441987728,3842,1342.177279,318.790215,8.519680,265.184615,207.618047,505.413631,834.666495,964.689919,1082.130431,1317.011455,638.778915,535.400000,535.400000,535.400000,calls/second,milliseconds
1441987729,4886,1342.177279,299.061572,4.882432,262.127662,192.937983,478.150655,813.694975,952.107007,1027.604479,1308.622847,696.712707,535.400000,535.400000,535.400000,calls/second,milliseconds
1441987730,6001,1342.177279,279.286636,4.882432,252.483638,175.112191,442.499071,788.529151,918.552575,1010.827263,1300.234239,748.808029,535.400000,535.400000,535.400000,calls/second,milliseconds
1441987731,7452,1342.177279,258.579458,0.811008,244.452316,155.189247,417.333247,759.169023,893.386751,968.884223,1275.068415,827.469606,535.400000,535.400000,535.400000,calls/second,milliseconds
1441987732,8903,1342.177279,243.077877,0.811008,236.477835,140.509183,387.973119,734.003199,872.415231,956.301311,1233.125375,889.178338,591.976572,547.095599,539.320212,calls/second,milliseconds
1441987733,10543,1342.177279,227.286213,0.811008,229.078939,123.731967,352.321535,704.643071,843.055103,939.524095,1199.570943,957.299210,591.976572,547.095599,539.320212,calls/second,milliseconds
1441987734,11972,1342.177279,222.232750,0.811008,219.389425,132.644863,329.252863,683.671551,822.083583,918.552575,1191.182335,996.566986,591.976572,547.095599,539.320212,calls/second,milliseconds
1441987735,13379,1342.177279,216.641602,0.811008,211.899332,128.974847,314.572799,662.700031,801.112063,910.163967,1174.405119,1028.112041,591.976572,547.095599,539.320212,calls/second,milliseconds
1441987736,14887,1342.177279,202.986661,0.786432,207.291467,110.624767,289.406975,641.728511,788.529151,893.386751,1166.016511,1062.465887,591.976572,547.095599,539.320212,calls/second,milliseconds
1441987737,16156,1342.177279,188.164443,0.786432,205.493629,93.323263,265.289727,629.145599,780.140543,889.192447,1166.016511,1076.053422,660.500382,562.002768,544.359976,calls/second,milliseconds
1441987738,17382,1342.177279,176.058375,0.786432,203.052800,84.410367,247.463935,620.756991,771.751935,872.415231,1166.016511,1085.481789,660.500382,562.002768,544.359976,calls/second,milliseconds
1441987739,18559,1342.177279,165.789675,0.786432,200.616351,75.497471,229.638143,608.174079,763.363327,864.026623,1157.627903,1090.862601,660.500382,562.002768,544.359976,calls/second,milliseconds
1441987740,19798,1342.177279,157.179023,0.786432,197.558181,69.730303,218.103807,591.396863,754.974719,851.443711,1157.627903,1099.164516,660.500382,562.002768,544.359976,calls/second,milliseconds
1441987741,21024,1342.177279,148.749932,0.749568,194.889441,64.225279,206.569471,578.813951,742.391807,847.249407,1149.239295,1105.798809,660.500382,562.002768,544.359976,calls/second,milliseconds
1441987742,22301,1342.177279,141.000902,0.749568,192.047189,60.030975,198.180863,570.425343,734.003199,834.666495,1149.239295,1114.356537,705.891137,573.014040,548.148554,calls/second,milliseconds
1441987743,23486,1342.177279,134.501202,0.749568,189.419805,56.098815,187.695103,553.648127,721.420287,826.277887,1149.239295,1117.739882,705.891137,573.014040,548.148554,calls/second,milliseconds
1441987744,24761,1342.177279,128.229280,0.749568,186.626622,52.166655,174.063615,545.259519,713.031679,813.694975,1140.850687,1124.886415,705.891137,573.014040,548.148554,calls/second,milliseconds
1441987745,25995,1342.177279,122.828666,0.749568,183.976818,48.234495,163.577855,541.065215,708.837375,805.306367,1140.850687,1129.632405,705.891137,573.014040,548.148554,calls/second,milliseconds
1441987746,27175,1342.177279,118.226878,0.749568,181.480544,44.826623,155.189247,528.482303,700.448767,801.112063,1140.850687,1131.731205,705.891137,573.014040,548.148554,calls/second,milliseconds
1441987747,28430,1342.177279,113.540358,0.749568,178.943225,40.894463,146.800639,520.093695,692.060159,796.917759,1140.850687,1136.647484,747.604675,583.833394,551.912818,calls/second,milliseconds
1441987748,29673,1342.177279,110.032225,0.749568,176.438576,37.224447,138.412031,509.607935,687.865855,788.529151,1124.073471,1140.777822,747.604675,583.833394,551.912818,calls/second,milliseconds
