t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441987723,59,350.224383,164.053270,81.788928,58.194136,138.412031,178.257919,238.026751,346.030079,346.030079,350.224383,58.923621,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987724,972,1174.405119,535.033182,81.788928,266.478982,524.287999,717.225983,1065.353215,1124.073471,1149.239295,1166.016511,487.652709,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987725,2194,1266.679807,472.015363,81.788928,240.841439,457.179135,629.145599,935.329791,1082.130431,1124.073471,1174.405119,728.562363,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987726,3677,1300.234239,427.388114,76.546048,252.498867,369.098751,608.174079,931.135487,1065.353215,1140.850687,1266.679807,916.752380,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987727,5544,1367.343103,380.988311,49.020928,265.616415,285.212671,570.425343,901.775359,1023.410175,1124.073471,1300.234239,1106.357591,1105.400000,1105.400000,1105.400000,calls/second,milliseconds
1441987728,7684,1367.343103,338.272957,17.694720,264.337835,231.735295,530.579455,859.832319,973.078527,1090.519039,1275.068415,1278.338797,1105.400000,1105.400000,1105.400000,calls/second,milliseconds
1441987729,9868,1367.343103,317.209802,13.959168,262.356809,210.763775,509.607935,834.666495,960.495615,1065.353215,1266.679807,1407.689116,1105.400000,1105.400000,1105.400000,calls/second,milliseconds
1441987730,12150,1367.343103,296.956507,13.959168,253.101780,197.132287,461.373439,796.917759,943.718399,1023.410175,1249.902591,1516.669240,1105.400000,1105.400000,1105.400000,calls/second,milliseconds
1441987731,15020,1367.343103,276.331266,2.621440,246.550333,178.257919,436.207615,771.751935,914.358271,998.244351,1207.959551,1667.105360,1105.400000,1105.400000,1105.400000,calls/second,milliseconds
1441987732,18101,1367.343103,258.060340,2.621440,238.656079,161.480703,404.750335,746.586111,880.803839,964.689919,1199.570943,1808.238103,1217.769580,1128.629219,1113.186130,calls/second,milliseconds
1441987733,21314,1367.343103,242.848242,2.621440,231.760494,146.800639,379.584511,721.420287,859.832319,956.301311,1199.570943,1935.785113,1217.769580,1128.629219,1113.186130,calls/second,milliseconds
