t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441987723,82,350.224383,164.194853,69.730304,64.827313,139.460607,226.492415,248.512511,322.961407,346.030079,350.224383,79.718081,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987724,1916,1174.405119,519.730717,69.730304,270.445803,490.733567,679.477247,1065.353215,1140.850687,1157.627903,1166.016511,949.768644,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987725,4264,1266.679807,457.937822,69.730304,242.856448,429.916159,616.562687,943.718399,1090.519039,1140.850687,1166.016511,1414.806363,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987726,7173,1300.234239,414.984514,65.536000,253.458342,352.321535,591.396863,918.552575,1065.353215,1149.239295,1266.679807,1786.702685,0.000000,0.000000,0.000000,calls/second,milliseconds
1441987727,10880,1367.343103,369.459522,42.205184,266.681635,274.726911,553.648127,901.775359,1023.410175,1132.462079,1300.234239,2169.884643,2167.600000,2167.600000,2167.600000,calls/second,milliseconds
1441987728,15318,1367.343103,328.106108,8.519680,264.725774,222.298111,515.899391,851.443711,981.467135,1082.130431,1300.234239,2547.463187,2167.600000,2167.600000,2167.600000,calls/second,milliseconds
1441987729,19618,1367.343103,308.069954,4.882432,262.697214,203.423743,492.830719,826.277887,960.495615,1061.158911,1266.679807,2797.260241,2167.600000,2167.600000,2167.600000,calls/second,milliseconds
1441987730,24145,1367.343103,288.222084,4.882432,253.028493,187.695103,446.693375,792.723455,943.718399,1023.410175,1258.291199,3013.571234,2167.600000,2167.600000,2167.600000,calls/second,milliseconds
1441987731,29962,1367.343103,267.800900,0.811008,245.884743,167.772159,423.624703,767.557631,910.163967,998.244351,1233.125375,3324.726905,2167.600000,2167.600000,2167.600000,calls/second,milliseconds
1441987732,36015,1367.343103,250.782411,0.811008,237.731589,152.043519,394.264575,742.391807,884.998143,968.884223,1207.959551,3596.745058,2396.177027,2214.851808,2183.438187,calls/second,milliseconds
