t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441921556,52,289.406975,223.788735,55.312384,58.638055,236.978175,270.532607,278.921215,283.115519,283.115519,289.406975,51.485348,0.000000,0.000000,0.000000,calls/second,milliseconds
1441921557,489,637.534207,282.555851,55.312384,99.780255,267.386879,348.127231,459.276287,505.413631,591.396863,637.534207,242.853188,0.000000,0.000000,0.000000,calls/second,milliseconds
1441921558,1119,637.534207,228.242620,55.312384,93.237304,220.200959,274.726911,406.847487,463.470591,492.830719,629.145599,371.760562,0.000000,0.000000,0.000000,calls/second,milliseconds
1441921559,1895,637.534207,197.832630,55.312384,85.835699,182.452223,236.978175,367.001599,444.596223,473.956351,616.562687,472.368777,0.000000,0.000000,0.000000,calls/second,milliseconds
1441921560,2806,637.534207,175.165349,53.215232,80.592288,156.237823,213.909503,337.641471,406.847487,455.081983,608.174079,559.857304,555.000000,555.000000,555.000000,calls/second,milliseconds
1441921561,3970,637.534207,154.102407,25.690112,78.291377,134.217727,191.889407,304.087039,381.681663,442.499071,603.979775,660.398932,555.000000,555.000000,555.000000,calls/second,milliseconds
1441921562,4937,637.534207,147.980992,24.379392,76.305387,128.450559,186.646527,287.309823,364.904447,425.721855,591.396863,704.134234,555.000000,555.000000,555.000000,calls/second,milliseconds
1441921563,6252,637.534207,135.945543,24.379392,74.686621,116.391935,170.917887,274.726911,348.127231,394.264575,591.396863,780.659778,555.000000,555.000000,555.000000,calls/second,milliseconds
1441921564,7704,637.534207,125.651973,1.007616,74.137684,106.430463,162.529279,264.241151,329.252863,381.681663,587.202559,854.937131,555.000000,555.000000,555.000000,calls/second,milliseconds
1441921565,9183,637.534207,116.964145,1.007616,71.965593,98.041855,152.043519,251.658239,310.378495,371.195903,557.842431,917.306739,613.095728,567.009642,559.025474,calls/second,milliseconds
1441921566,10606,637.534207,113.961899,0.950272,73.473105,93.323263,149.946367,252.706815,310.378495,364.904447,492.830719,963.319236,613.095728,567.009642,559.025474,calls/second,milliseconds
1441921567,11733,637.534207,113.212849,0.950272,72.080279,93.323263,144.703487,254.803967,304.087039,360.710143,488.636415,976.873269,613.095728,567.009642,559.025474,calls/second,milliseconds
1441921568,13343,637.534207,108.356449,0.950272,70.078033,88.604671,135.266303,248.512511,293.601279,348.127231,486.539263,1025.604843,613.095728,567.009642,559.025474,calls/second,milliseconds
1441921569,14528,637.534207,105.868426,0.950272,68.146291,87.031807,128.974847,244.318207,289.406975,343.932927,480.247807,1036.916896,613.095728,567.009642,559.025474,calls/second,milliseconds
1441921570,15716,637.534207,106.774214,0.950272,68.689826,87.556095,130.023423,246.415359,304.087039,362.807295,480.247807,1047.048125,668.305402,579.184409,563.150530,calls/second,milliseconds
1441921571,17067,637.534207,105.398567,0.950272,66.412131,87.556095,125.304831,241.172479,295.698431,356.515839,478.150655,1065.962210,668.305402,579.184409,563.150530,calls/second,milliseconds
1441921572,18191,637.534207,105.144417,0.950272,66.780979,85.983231,124.256255,244.318207,293.601279,358.612991,476.053503,1069.375480,668.305402,579.184409,563.150530,calls/second,milliseconds
1441921573,19879,637.534207,101.615511,0.950272,65.332527,83.361791,119.013375,239.075327,287.309823,348.127231,469.762047,1103.747599,668.305402,579.184409,563.150530,calls/second,milliseconds
1441921574,20837,637.534207,101.158911,0.950272,68.999950,82.313215,119.537663,243.269631,301.989887,371.195903,469.762047,1096.084977,668.305402,579.184409,563.150530,calls/second,milliseconds
1441921575,22405,637.534207,97.028965,0.950272,68.806580,80.216063,115.343359,238.026751,293.601279,367.001599,465.567743,1119.669975,721.867216,591.729834,567.444422,calls/second,milliseconds
1441921576,23324,637.534207,95.154198,0.950272,70.778719,79.167487,114.294783,240.123903,304.087039,369.098751,463.470591,1110.118683,721.867216,591.729834,567.444422,calls/second,milliseconds
1441921577,24952,637.534207,91.654013,0.950272,71.084453,77.070335,111.149055,236.978175,304.087039,367.001599,463.470591,1133.694318,721.867216,591.729834,567.444422,calls/second,milliseconds
1441921578,26195,637.534207,87.494385,0.950272,71.847499,74.448895,108.003327,233.832447,297.795583,364.904447,463.470591,1138.400900,721.867216,591.729834,567.444422,calls/second,milliseconds
1441921579,27450,637.534207,86.755965,0.950272,72.026247,72.876031,106.954751,234.881023,299.892735,364.904447,459.276287,1143.257572,721.867216,591.729834,567.444422,calls/second,milliseconds
1441921580,28682,637.534207,83.206085,0.950272,72.434286,70.254591,104.857599,231.735295,293.601279,362.807295,459.276287,1146.805610,764.526142,602.699337,571.255801,calls/second,milliseconds
1441921581,29692,637.534207,82.604492,0.950272,72.794437,69.730303,104.857599,233.832447,291.504127,360.710143,459.276287,1141.546061,764.526142,602.699337,571.255801,calls/second,milliseconds
1441921582,31154,637.534207,80.407111,0.950272,72.147161,67.633151,102.760447,229.638143,289.406975,356.515839,459.276287,1153.408993,764.526142,602.699337,571.255801,calls/second,milliseconds
1441921583,32189,637.534207,78.769257,0.950272,72.436387,66.060287,101.187583,229.638143,285.212671,354.418687,457.179135,1149.182748,764.526142,602.699337,571.255801,calls/second,milliseconds
1441921584,33701,637.534207,77.949015,0.950272,72.599560,64.749567,100.663295,228.589567,287.309823,360.710143,461.373439,1161.682037,764.526142,602.699337,571.255801,calls/second,milliseconds
1441921585,34709,637.534207,75.971185,0.950272,72.643379,62.914559,99.090431,225.443839,283.115519,356.515839,459.276287,1156.561084,799.760479,612.657797,574.767948,calls/second,milliseconds
1441921586,36142,637.534207,75.355733,0.950272,72.612043,61.865983,99.090431,226.492415,283.115519,352.321535,459.276287,1165.482329,799.760479,612.657797,574.767948,calls/second,milliseconds
1441921587,37209,637.534207,73.533306,0.950272,72.603601,60.030975,97.517567,224.395263,278.921215,350.224383,459.276287,1162.404867,799.760479,612.657797,574.767948,calls/second,milliseconds
1441921588,38660,637.534207,73.054300,0.950272,72.489983,59.244543,96.993279,223.346687,278.921215,346.030079,459.276287,1171.147294,799.760479,612.657797,574.767948,calls/second,milliseconds
1441921589,39795,637.534207,71.916651,0.950272,72.412161,58.195967,95.944703,222.298111,276.824063,343.932927,457.179135,1170.087417,799.760479,612.657797,574.767948,calls/second,milliseconds
1441921590,41207,637.534207,70.984278,0.950272,72.118430,57.147391,94.896127,222.298111,274.726911,337.641471,457.179135,1177.000082,839.821387,624.031787,578.790276,calls/second,milliseconds
1441921591,42390,637.534207,70.496610,0.950272,71.757771,57.147391,93.847551,220.200959,272.629759,335.544319,455.081983,1177.165124,839.821387,624.031787,578.790276,calls/second,milliseconds
1441921592,43772,637.534207,69.726715,0.950272,71.480387,55.836671,92.798975,220.200959,272.629759,331.350015,455.081983,1182.699519,839.821387,624.031787,578.790276,calls/second,milliseconds
1441921593,44961,637.534207,69.933399,0.950272,71.052666,56.360959,93.323263,219.152383,270.532607,329.252863,455.081983,1182.866941,839.821387,624.031787,578.790276,calls/second,milliseconds
1441921594,46162,637.534207,69.581627,0.950272,70.539525,56.098815,92.798975,218.103807,268.435455,327.155711,452.984831,1183.328452,839.821387,624.031787,578.790276,calls/second,milliseconds
1441921595,47509,637.534207,68.519909,0.950272,70.156904,55.050239,91.750399,216.006655,268.435455,322.961407,452.984831,1187.446299,873.448996,634.550028,582.566497,calls/second,milliseconds
1441921596,48707,637.534207,68.216859,0.950272,69.768518,55.312383,91.226111,214.958079,266.338303,320.864255,452.984831,1187.678134,873.448996,634.550028,582.566497,calls/second,milliseconds
1441921597,49933,637.534207,67.560885,0.950272,69.366908,54.263807,90.701823,212.860927,265.289727,318.767103,450.887679,1188.589336,873.448996,634.550028,582.566497,calls/second,milliseconds
1441921598,51030,637.534207,68.030448,0.950272,69.001339,55.312383,90.177535,212.860927,264.241151,316.669951,450.887679,1186.457360,873.448996,634.550028,582.566497,calls/second,milliseconds
1441921599,52067,637.534207,69.235158,0.950272,69.330622,56.623103,91.750399,213.909503,265.289727,314.572799,450.887679,1183.082026,873.448996,634.550028,582.566497,calls/second,milliseconds
