t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441935259,0,0.000000,NaN,9223372036854.775000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935260,0,0.000000,NaN,9223372036854.775000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935261,29,2164.260863,2063.597568,2004.877312,30.841389,2071.986175,2080.374783,2113.929215,2113.929215,2164.260863,2164.260863,9.551719,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935262,55,2415.919103,2134.748216,2004.877312,95.040858,2105.540607,2214.592511,2298.478591,2382.364671,2382.364671,2415.919103,13.692064,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935263,75,2432.696319,2169.014409,2004.877312,106.429219,2181.038079,2248.146943,2348.810239,2415.919103,2415.919103,2432.696319,14.947540,15.000000,15.000000,15.000000,calls/second,milliseconds
1441935264,216,4395.630591,2704.724120,1996.488704,950.029512,2122.317823,4143.972351,4261.412863,4278.190079,4294.967295,4395.630591,35.902658,15.000000,15.000000,15.000000,calls/second,milliseconds
1441935265,217,5167.382527,2715.995462,1996.488704,962.204837,2122.317823,4143.972351,4261.412863,4278.190079,4395.630591,5167.382527,30.927969,15.000000,15.000000,15.000000,calls/second,milliseconds
1441935266,276,5200.936959,2833.617074,1996.488704,1051.838376,2181.038079,4143.972351,4395.630591,5066.719231,5200.936959,5200.936959,34.429779,15.000000,15.000000,15.000000,calls/second,milliseconds
1441935267,294,5200.936959,2969.424569,1996.488704,1149.606405,2181.038079,4211.081215,5066.719231,5167.382527,5200.936959,5200.936959,32.608868,15.000000,15.000000,15.000000,calls/second,milliseconds
1441935268,339,5200.936959,2986.195977,1996.488704,1162.703913,2197.815295,4211.081215,5066.719231,5167.382527,5200.936959,5200.936959,33.846777,18.022321,15.624779,15.209418,calls/second,milliseconds
1441935269,363,5200.936959,3080.421647,1996.488704,1213.301411,2214.592511,4211.081215,5100.273663,5167.382527,5200.936959,5200.936959,32.953581,18.022321,15.624779,15.209418,calls/second,milliseconds
1441935270,386,5200.936959,3051.432223,1996.488704,1201.779366,2214.592511,4211.081215,5100.273663,5167.382527,5200.936959,5200.936959,32.125333,18.022321,15.624779,15.209418,calls/second,milliseconds
1441935271,402,5301.600255,3128.637776,1996.488704,1238.219785,2214.592511,4227.858431,5100.273663,5167.382527,5200.936959,5301.600255,30.886256,18.022321,15.624779,15.209418,calls/second,milliseconds
