t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441935259,0,0.000000,NaN,9223372036854.775000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935260,241,1002.438655,554.674405,59.244544,249.159986,633.339903,734.003199,868.220927,973.078527,989.855743,1002.438655,118.819658,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935261,557,1002.438655,368.740072,16.908288,261.387707,312.475647,612.368383,801.112063,901.775359,943.718399,989.855743,183.072767,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935262,965,2785.017855,328.911737,16.908288,408.489803,186.646527,417.333247,813.694975,2248.146943,2600.468479,2717.908991,239.987185,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935263,1433,2785.017855,279.280829,6.586368,375.110144,166.723583,308.281343,771.751935,1002.438655,2466.250751,2717.908991,285.550764,284.400000,284.400000,284.400000,calls/second,milliseconds
1441935264,2159,2785.017855,236.527551,6.389760,376.482260,136.314879,231.735295,742.391807,2130.706431,2315.255807,2701.131775,358.637780,284.400000,284.400000,284.400000,calls/second,milliseconds
1441935265,3000,2785.017855,199.967348,6.389760,329.763730,126.353407,201.326591,662.700031,922.746879,2248.146943,2684.354559,427.480667,284.400000,284.400000,284.400000,calls/second,milliseconds
1441935266,3748,2785.017855,201.852231,6.389760,350.061981,125.304831,202.375167,654.311423,2055.208959,2248.146943,2667.577343,467.323694,284.400000,284.400000,284.400000,calls/second,milliseconds
1441935267,4386,2785.017855,190.577595,4.112384,337.561092,119.013375,198.180863,624.951295,2030.043135,2231.369727,2667.577343,486.305733,284.400000,284.400000,284.400000,calls/second,milliseconds
1441935268,4990,2785.017855,199.859303,4.112384,368.132845,119.537663,203.423743,645.922815,2080.374783,2264.924159,2667.577343,498.482111,318.493062,291.447772,286.762321,calls/second,milliseconds
1441935269,5632,2785.017855,201.012647,4.112384,371.356722,121.110527,207.618047,629.145599,2097.151999,2298.478591,2667.577343,511.156562,318.493062,291.447772,286.762321,calls/second,milliseconds
1441935270,6639,2785.017855,191.678816,4.112384,362.944180,114.294783,197.132287,595.591167,2063.597567,2281.701375,2650.800127,552.415703,318.493062,291.447772,286.762321,calls/second,milliseconds
1441935271,7362,2785.017855,189.496185,3.588096,359.763863,114.819071,198.180863,557.842431,2055.208959,2281.701375,2650.800127,565.519771,318.493062,291.447772,286.762321,calls/second,milliseconds
1441935272,8002,2785.017855,193.954674,3.588096,370.083990,115.867647,203.423743,566.231039,2071.986175,2281.701375,2667.577343,570.825469,318.493062,291.447772,286.762321,calls/second,milliseconds
1441935273,8699,2785.017855,190.661535,3.588096,364.523657,116.391935,201.326591,513.802239,2063.597567,2281.701375,2650.800127,579.260453,352.306833,298.884828,289.281083,calls/second,milliseconds
1441935274,9391,2785.017855,190.853477,3.588096,368.688810,114.294783,202.375167,494.927871,2080.374783,2298.478591,2650.800127,586.333566,352.306833,298.884828,289.281083,calls/second,milliseconds
1441935275,10277,2785.017855,185.737231,3.588096,366.642630,109.576191,192.937983,471.859199,2063.597567,2281.701375,2634.022911,603.945656,352.306833,298.884828,289.281083,calls/second,milliseconds
1441935276,10977,2785.017855,183.877884,3.588096,366.718697,107.479039,187.695103,450.887679,2063.597567,2281.701375,2634.022911,609.282953,352.306833,298.884828,289.281083,calls/second,milliseconds
1441935277,11687,2785.017855,187.964611,3.588096,374.156890,108.527615,190.840831,452.984831,2105.540607,2281.701375,2617.245695,614.580828,352.306833,298.884828,289.281083,calls/second,milliseconds
1441935278,12508,2785.017855,186.330429,3.588096,371.240827,108.003327,188.743679,440.401919,2105.540607,2281.701375,2600.468479,624.887734,385.048099,306.536143,291.898909,calls/second,milliseconds
1441935279,13306,2785.017855,185.049625,3.588096,369.410973,108.527615,188.743679,434.110463,2105.540607,2264.924159,2600.468479,633.123891,385.048099,306.536143,291.898909,calls/second,milliseconds
1441935280,13867,2785.017855,186.038470,3.588096,370.818707,109.051903,189.792255,457.179135,2105.540607,2281.701375,2600.468479,629.834511,385.048099,306.536143,291.898909,calls/second,milliseconds
1441935281,14030,2785.017855,187.913975,3.588096,375.014887,109.051903,190.840831,473.956351,2122.317823,2281.701375,2600.468479,609.571361,385.048099,306.536143,291.898909,calls/second,milliseconds
1441935282,15022,2785.017855,188.021424,3.588096,376.425415,105.381887,185.597951,511.705087,2113.929215,2264.924159,2583.691263,625.485421,385.048099,306.536143,291.898909,calls/second,milliseconds
1441935283,15941,2785.017855,183.769848,3.588096,372.085758,103.284735,179.306495,486.539263,2105.540607,2264.924159,2583.691263,637.232573,409.126876,312.811435,294.083397,calls/second,milliseconds
1441935284,16482,2868.903935,186.019810,3.588096,378.490321,102.760447,179.306495,499.122175,2122.317823,2264.924159,2583.691263,633.536255,409.126876,312.811435,294.083397,calls/second,milliseconds
1441935285,16949,2868.903935,185.583851,3.588096,377.147432,102.760447,180.355071,490.733567,2122.317823,2264.924159,2583.691263,627.373174,409.126876,312.811435,294.083397,calls/second,milliseconds
1441935286,17929,2868.903935,184.686164,3.588096,380.550722,100.663295,175.112191,488.636415,2122.317823,2264.924159,2583.691263,639.956033,409.126876,312.811435,294.083397,calls/second,milliseconds
1441935287,18656,2868.903935,183.000933,3.588096,380.047235,98.566143,173.015039,478.150655,2122.317823,2264.924159,2566.914047,642.958615,409.126876,312.811435,294.083397,calls/second,milliseconds
1441935288,19207,2868.903935,183.485255,3.588096,380.960857,98.041855,173.015039,473.956351,2122.317823,2264.924159,2566.914047,639.896711,428.705850,318.450786,296.077390,calls/second,milliseconds
1441935289,20150,2868.903935,182.058771,3.588096,381.362909,96.993279,168.820735,455.081983,2113.929215,2264.924159,2566.914047,649.648620,428.705850,318.450786,296.077390,calls/second,milliseconds
1441935290,21008,2868.903935,178.382768,3.588096,375.799292,95.944703,164.626431,436.207615,2105.540607,2248.146943,2566.914047,656.173659,428.705850,318.450786,296.077390,calls/second,milliseconds
1441935291,21570,2868.903935,181.272194,3.588096,380.744059,95.944703,166.723583,480.247807,2113.929215,2248.146943,2566.914047,653.317131,428.705850,318.450786,296.077390,calls/second,milliseconds
1441935292,22421,2868.903935,177.438593,3.588096,375.459126,93.847551,161.480703,446.693375,2105.540607,2248.146943,2566.914047,659.129420,428.705850,318.450786,296.077390,calls/second,milliseconds
1441935293,23437,2868.903935,176.963351,3.588096,377.356395,93.323263,159.383551,440.401919,2105.540607,2248.146943,2566.914047,669.319340,462.006883,327.157184,299.119613,calls/second,milliseconds
1441935294,23897,2868.903935,176.709433,3.588096,375.735515,93.323263,160.432127,434.110463,2105.540607,2248.146943,2566.914047,663.512054,462.006883,327.157184,299.119613,calls/second,milliseconds
1441935295,24871,2868.903935,176.635931,3.588096,377.449408,92.274687,158.334975,438.304767,2105.540607,2248.146943,2516.582399,671.898361,462.006883,327.157184,299.119613,calls/second,milliseconds
1441935296,25762,2868.903935,175.275174,3.588096,375.578358,92.274687,157.286399,432.013311,2105.540607,2248.146943,2516.582399,677.663343,462.006883,327.157184,299.119613,calls/second,milliseconds
1441935297,26183,2868.903935,175.655956,3.588096,375.204930,92.798975,158.334975,434.110463,2105.540607,2231.369727,2516.582399,671.086004,462.006883,327.157184,299.119613,calls/second,milliseconds
1441935298,27004,2868.903935,177.803234,3.588096,378.690113,92.798975,159.383551,473.956351,2105.540607,2248.146943,2516.582399,674.832356,482.203114,333.561051,301.421437,calls/second,milliseconds
1441935299,27840,2868.903935,176.367345,3.588096,376.913547,92.798975,158.334975,450.887679,2105.540607,2248.146943,2516.582399,678.756148,482.203114,333.561051,301.421437,calls/second,milliseconds
1441935300,28358,2868.903935,178.340721,3.588096,380.806938,93.323263,159.383551,455.081983,2113.929215,2248.146943,2516.582399,674.933422,482.203114,333.561051,301.421437,calls/second,milliseconds
1441935301,29342,2868.903935,176.476523,3.588096,378.964324,91.750399,157.286399,442.499071,2113.929215,2248.146943,2516.582399,682.114232,482.203114,333.561051,301.421437,calls/second,milliseconds
1441935302,30148,2868.903935,177.839602,3.588096,383.443557,91.750399,156.237823,448.790527,2113.929215,2264.924159,2516.582399,684.933282,482.203114,333.561051,301.421437,calls/second,milliseconds
1441935303,30873,2868.903935,177.357965,3.588096,382.581303,91.226111,157.286399,440.401919,2113.929215,2264.924159,2516.582399,685.894058,505.421967,340.817726,304.031838,calls/second,milliseconds
1441935304,31596,2868.903935,176.683811,3.588096,381.829440,91.226111,156.237823,434.110463,2113.929215,2248.146943,2516.582399,686.634561,505.421967,340.817726,304.031838,calls/second,milliseconds
1441935305,32268,2868.903935,176.112054,3.588096,380.814655,90.701823,156.237823,432.013311,2113.929215,2248.146943,2516.582399,686.323716,505.421967,340.817726,304.031838,calls/second,milliseconds
1441935306,33035,2868.903935,175.894298,3.588096,381.331050,89.653247,155.189247,429.916159,2113.929215,2248.146943,2516.582399,688.004671,505.421967,340.817726,304.031838,calls/second,milliseconds
1441935307,33735,2868.903935,175.130802,3.588096,380.611686,89.128959,154.140671,423.624703,2113.929215,2248.146943,2516.582399,688.248901,505.421967,340.817726,304.031838,calls/second,milliseconds
1441935308,34164,2868.903935,176.912152,3.588096,383.492924,89.653247,156.237823,432.013311,2113.929215,2248.146943,2516.582399,683.065563,517.893282,346.116485,306.011712,calls/second,milliseconds
1441935309,35108,2868.903935,175.941488,3.588096,382.166130,89.128959,154.140671,427.819007,2113.929215,2248.146943,2499.805183,688.174228,517.893282,346.116485,306.011712,calls/second,milliseconds
1441935310,35607,2868.903935,177.107679,3.588096,383.985422,89.653247,155.189247,429.916159,2113.929215,2248.146943,2499.805183,684.541202,517.893282,346.116485,306.011712,calls/second,milliseconds
1441935311,36154,2868.903935,177.853517,3.588096,385.021385,89.653247,155.189247,436.207615,2122.317823,2248.146943,2499.805183,681.949988,517.893282,346.116485,306.011712,calls/second,milliseconds
1441935312,36890,2868.903935,178.347740,3.588096,385.918251,90.177535,157.286399,436.207615,2113.929215,2248.146943,2516.582399,682.949880,517.893282,346.116485,306.011712,calls/second,milliseconds
1441935313,37686,2868.903935,177.521827,3.588096,384.225361,90.177535,157.286399,432.013311,2113.929215,2248.146943,2516.582399,685.005699,532.837518,352.045002,308.221060,calls/second,milliseconds
1441935314,38342,3053.453311,178.431037,3.588096,385.633297,90.177535,158.334975,438.304767,2122.317823,2264.924159,2533.359615,684.486993,532.837518,352.045002,308.221060,calls/second,milliseconds
1441935315,39394,3053.453311,176.839195,3.588096,383.126166,90.177535,156.237823,432.013311,2113.929215,2248.146943,2516.582399,690.933004,532.837518,352.045002,308.221060,calls/second,milliseconds
1441935316,40122,3053.453311,176.625644,3.588096,382.744889,90.177535,156.237823,429.916159,2113.929215,2248.146943,2516.582399,691.572432,532.837518,352.045002,308.221060,calls/second,milliseconds
1441935317,40967,3053.453311,176.768308,3.588096,383.624079,90.177535,155.189247,427.819007,2113.929215,2248.146943,2516.582399,694.171659,532.837518,352.045002,308.221060,calls/second,milliseconds
1441935318,41733,3053.453311,176.534895,3.588096,383.789858,90.701823,155.189247,425.721855,2113.929215,2248.146943,2516.582399,695.369185,554.950233,359.604415,310.997667,calls/second,milliseconds
1441935319,42407,3053.453311,177.274763,3.588096,385.643754,90.177535,155.189247,425.721855,2122.317823,2248.146943,2516.582399,695.016063,554.950233,359.604415,310.997667,calls/second,milliseconds
1441935320,43259,3053.453311,176.398346,3.588096,384.474339,89.653247,154.140671,421.527551,2122.317823,2248.146943,2516.582399,697.549523,554.950233,359.604415,310.997667,calls/second,milliseconds
1441935321,44084,3053.453311,176.109734,3.588096,384.984074,89.653247,153.092095,421.527551,2122.317823,2248.146943,2516.582399,699.570102,554.950233,359.604415,310.997667,calls/second,milliseconds
1441935322,44621,3053.453311,175.703374,3.588096,384.059316,89.653247,153.092095,419.430399,2113.929215,2248.146943,2516.582399,697.032215,554.950233,359.604415,310.997667,calls/second,milliseconds
1441935323,45219,3053.453311,177.749084,3.588096,388.468143,90.177535,154.140671,425.721855,2122.317823,2248.146943,2516.582399,695.509307,566.147994,365.148017,313.125098,calls/second,milliseconds
1441935324,46234,3053.453311,176.159817,3.588096,385.507456,90.177535,153.092095,419.430399,2122.317823,2248.146943,2516.582399,700.347059,566.147994,365.148017,313.125098,calls/second,milliseconds
1441935325,46901,3053.453311,176.548592,3.588096,386.479301,90.177535,153.092095,419.430399,2122.317823,2248.146943,2516.582399,699.852433,566.147994,365.148017,313.125098,calls/second,milliseconds
1441935326,47494,3053.453311,177.027912,3.588096,386.596955,90.177535,153.092095,419.430399,2122.317823,2248.146943,2516.582399,698.280419,566.147994,365.148017,313.125098,calls/second,milliseconds
1441935327,48428,3053.453311,176.347938,3.588096,386.140433,90.177535,152.043519,417.333247,2122.317823,2248.146943,2516.582399,701.696908,566.147994,365.148017,313.125098,calls/second,milliseconds
1441935328,48911,3053.453311,176.656924,3.588096,386.506597,90.177535,153.092095,421.527551,2122.317823,2248.146943,2516.582399,698.572083,579.712620,371.274355,315.466782,calls/second,milliseconds
1441935329,49742,3053.453311,176.797235,3.588096,387.312228,90.177535,152.043519,421.527551,2122.317823,2248.146943,2516.582399,700.437376,579.712620,371.274355,315.466782,calls/second,milliseconds
1441935330,50822,3053.453311,176.075358,3.588096,386.524762,90.177535,150.994943,417.333247,2122.317823,2248.146943,2516.582399,705.707561,579.712620,371.274355,315.466782,calls/second,milliseconds
1441935331,51381,3053.453311,176.876459,3.588096,388.215002,90.177535,152.043519,419.430399,2122.317823,2248.146943,2516.582399,703.699195,579.712620,371.274355,315.466782,calls/second,milliseconds
1441935332,52332,3053.453311,176.206779,3.588096,386.753947,90.177535,152.043519,419.430399,2122.317823,2248.146943,2516.582399,707.039840,579.712620,371.274355,315.466782,calls/second,milliseconds
1441935333,53072,3053.453311,176.370413,3.588096,387.848922,90.177535,150.994943,417.333247,2122.317823,2248.146943,2516.582399,707.479574,600.284183,378.972123,318.356155,calls/second,milliseconds
1441935334,53711,3053.453311,177.173450,3.588096,388.833106,90.177535,152.043519,423.624703,2122.317823,2264.924159,2516.582399,706.576052,600.284183,378.972123,318.356155,calls/second,milliseconds
1441935335,54714,3053.453311,176.127675,3.588096,387.062773,90.701823,150.994943,417.333247,2122.317823,2248.146943,2516.582399,710.427810,600.284183,378.972123,318.356155,calls/second,milliseconds
1441935336,55210,3053.453311,176.262559,3.588096,387.242079,90.701823,150.994943,421.527551,2122.317823,2264.924159,2533.359615,707.679111,600.284183,378.972123,318.356155,calls/second,milliseconds
1441935337,55974,3053.453311,175.721659,3.588096,386.525253,90.177535,150.994943,419.430399,2122.317823,2248.146943,2533.359615,708.390897,600.284183,378.972123,318.356155,calls/second,milliseconds
1441935338,56618,3053.453311,175.991064,3.588096,387.051395,90.177535,150.994943,425.721855,2122.317823,2248.146943,2533.359615,707.587244,608.624815,384.354279,320.496005,calls/second,milliseconds
1441935339,57155,3053.453311,176.318634,3.588096,387.164474,90.177535,150.994943,425.721855,2122.317823,2248.146943,2533.359615,705.481844,608.624815,384.354279,320.496005,calls/second,milliseconds
1441935340,57809,3053.453311,176.416967,3.588096,387.559842,90.177535,150.994943,425.721855,2122.317823,2264.924159,2516.582399,704.854195,608.624815,384.354279,320.496005,calls/second,milliseconds
1441935341,58365,3053.453311,176.919103,3.588096,388.194902,90.177535,152.043519,425.721855,2122.317823,2264.924159,2533.359615,703.060857,608.624815,384.354279,320.496005,calls/second,milliseconds
1441935342,58698,3053.453311,177.985035,3.588096,389.881088,90.701823,152.043519,434.110463,2130.706431,2264.924159,2550.136831,698.656218,608.624815,384.354279,320.496005,calls/second,milliseconds
1441935343,59374,3053.453311,178.341312,3.588096,390.518277,90.701823,153.092095,434.110463,2130.706431,2264.924159,2550.136831,698.389495,604.177300,387.141747,321.784112,calls/second,milliseconds
1441935344,60335,3053.453311,177.607192,3.588096,389.333956,90.701823,153.092095,432.013311,2130.706431,2264.924159,2550.136831,701.442720,604.177300,387.141747,321.784112,calls/second,milliseconds
1441935345,61151,3053.453311,177.747078,3.588096,389.066038,91.226111,153.092095,429.916159,2130.706431,2264.924159,2533.359615,702.759454,604.177300,387.141747,321.784112,calls/second,milliseconds
1441935346,61963,3053.453311,177.700337,3.588096,388.887409,91.226111,154.140671,427.819007,2130.706431,2264.924159,2533.359615,704.000533,604.177300,387.141747,321.784112,calls/second,milliseconds
1441935347,62863,3053.453311,177.090964,3.588096,387.874523,91.226111,153.092095,423.624703,2130.706431,2264.924159,2533.359615,706.202423,604.177300,387.141747,321.784112,calls/second,milliseconds
1441935348,63491,3053.453311,177.369217,3.588096,388.559582,91.226111,153.092095,423.624703,2130.706431,2264.924159,2533.359615,705.334128,621.753353,394.362379,324.566464,calls/second,milliseconds
1441935349,64341,3053.453311,176.656316,3.588096,387.751022,91.226111,152.043519,421.527551,2130.706431,2264.924159,2533.359615,706.922902,621.753353,394.362379,324.566464,calls/second,milliseconds
1441935350,64860,3053.453311,177.470150,3.588096,389.448123,90.701823,153.092095,425.721855,2130.706431,2264.924159,2533.359615,704.879238,621.753353,394.362379,324.566464,calls/second,milliseconds
1441935351,65659,3053.453311,177.012029,3.588096,388.482806,90.701823,152.043519,423.624703,2130.706431,2264.924159,2533.359615,705.892549,621.753353,394.362379,324.566464,calls/second,milliseconds
1441935352,66424,3053.453311,176.708855,3.588096,388.169013,90.701823,152.043519,421.527551,2130.706431,2264.924159,2533.359615,706.521217,621.753353,394.362379,324.566464,calls/second,milliseconds
1441935353,67259,3053.453311,176.260838,3.588096,387.540428,90.701823,150.994943,419.430399,2130.706431,2248.146943,2533.359615,707.873625,632.327211,400.306666,326.945591,calls/second,milliseconds
1441935354,67941,3053.453311,176.391670,3.588096,388.003430,90.701823,150.994943,419.430399,2130.706431,2264.924159,2533.359615,707.604185,632.327211,400.306666,326.945591,calls/second,milliseconds
