t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441935259,9,250.609663,228.764331,201.326592,16.423972,235.929599,242.221055,250.609663,250.609663,250.609663,250.609663,8.708386,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935260,1003,1002.438655,441.938847,9.699328,244.365593,511.705087,633.339903,792.723455,843.055103,918.552575,989.855743,494.796030,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935261,2267,2181.038079,292.275561,3.276800,242.847767,236.978175,488.636415,734.003199,801.112063,838.860799,1002.438655,745.634846,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935262,3941,2785.017855,293.689244,2.072576,446.109049,143.654911,314.572799,788.529151,2298.478591,2382.364671,2684.354559,980.160262,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935263,5838,2785.017855,244.595565,1.810432,404.975083,127.401983,249.561087,729.808895,2248.146943,2332.033023,2667.577343,1162.581975,1154.000000,1154.000000,1154.000000,calls/second,milliseconds
1441935264,8923,2785.017855,204.598407,1.810432,389.907566,98.041855,182.452223,679.477247,2164.260863,2298.478591,2634.022911,1482.597386,1154.000000,1154.000000,1154.000000,calls/second,milliseconds
1441935265,12227,2785.017855,173.266229,1.810432,347.646467,90.701823,164.626431,599.785471,2088.763391,2248.146943,2617.245695,1742.339305,1154.000000,1154.000000,1154.000000,calls/second,milliseconds
1441935266,15152,2785.017855,170.902213,1.810432,352.844023,90.177535,165.675007,574.619647,2063.597567,2231.369727,2583.691263,1889.295681,1154.000000,1154.000000,1154.000000,calls/second,milliseconds
1441935267,17740,2785.017855,159.298383,1.622016,335.707635,84.410367,159.383551,526.385151,2030.043135,2214.592511,2483.027967,1967.052852,1154.000000,1154.000000,1154.000000,calls/second,milliseconds
1441935268,20318,2785.017855,166.499671,1.597440,359.635907,82.837503,163.577855,534.773759,2055.208959,2231.369727,2483.027967,2028.059242,1293.682408,1182.875370,1163.678646,calls/second,milliseconds
1441935269,22946,2785.017855,166.359098,1.597440,357.804165,81.788927,166.723583,522.190847,2046.820351,2248.146943,2483.027967,2082.551301,1293.682408,1182.875370,1163.678646,calls/second,milliseconds
1441935270,27056,2785.017855,156.704712,1.597440,343.279263,78.643199,158.334975,442.499071,2030.043135,2231.369727,2483.027967,2251.427108,1293.682408,1182.875370,1163.678646,calls/second,milliseconds
1441935271,29900,2785.017855,154.230176,1.556480,338.534328,77.594623,159.383551,421.527551,2030.043135,2214.592511,2483.027967,2296.788909,1293.682408,1182.875370,1163.678646,calls/second,milliseconds
1441935272,32559,2785.017855,156.676588,1.556480,343.993528,76.546047,162.529279,421.527551,2030.043135,2231.369727,2483.027967,2322.604887,1293.682408,1182.875370,1163.678646,calls/second,milliseconds
1441935273,35427,2785.017855,154.189074,1.556480,340.165104,73.924607,162.529279,408.944639,2030.043135,2231.369727,2483.027967,2359.011056,1431.966999,1213.293261,1173.980676,calls/second,milliseconds
1441935274,38291,2785.017855,153.194326,1.556480,340.629267,72.351743,161.480703,392.167423,2030.043135,2231.369727,2483.027967,2390.732887,1431.966999,1213.293261,1173.980676,calls/second,milliseconds
1441935275,41830,2785.017855,148.586214,1.556480,337.262359,69.206015,154.140671,377.487359,2030.043135,2214.592511,2466.250751,2458.163583,1431.966999,1213.293261,1173.980676,calls/second,milliseconds
1441935276,44711,2785.017855,146.928835,1.556480,336.885882,69.206015,149.946367,369.098751,2030.043135,2214.592511,2466.250751,2481.651235,1431.966999,1213.293261,1173.980676,calls/second,milliseconds
1441935277,47433,2785.017855,150.394956,1.556480,344.444044,68.681727,150.994943,377.487359,2030.043135,2214.592511,2449.473535,2494.295962,1431.966999,1213.293261,1173.980676,calls/second,milliseconds
1441935278,50493,2785.017855,148.598239,1.556480,340.493561,68.157439,148.897791,369.098751,2030.043135,2197.815295,2449.473535,2522.536345,1557.819729,1242.924097,1184.130342,calls/second,milliseconds
1441935279,53777,2785.017855,146.896918,1.556480,337.029637,66.060287,149.946367,360.710143,2030.043135,2197.815295,2449.473535,2558.767364,1557.819729,1242.924097,1184.130342,calls/second,milliseconds
1441935280,56210,2785.017855,148.061702,1.556480,339.039324,65.535999,150.994943,377.487359,2030.043135,2197.815295,2466.250751,2552.995550,1557.819729,1242.924097,1184.130342,calls/second,milliseconds
1441935281,56930,2785.017855,148.874628,1.556480,340.574613,65.798143,150.994943,377.487359,2030.043135,2197.815295,2466.250751,2473.437333,1557.819729,1242.924097,1184.130342,calls/second,milliseconds
1441935282,60930,2785.017855,149.185956,1.556480,342.530677,63.963135,146.800639,387.973119,2038.431743,2181.038079,2449.473535,2537.002871,1557.819729,1242.924097,1184.130342,calls/second,milliseconds
1441935283,64705,2785.017855,146.128078,1.556480,339.564138,62.390271,141.557759,377.487359,2030.043135,2181.038079,2449.473535,2586.500869,1660.481123,1269.351191,1193.314084,calls/second,milliseconds
1441935284,66929,2868.903935,147.462570,1.556480,343.779063,62.652415,141.557759,377.487359,2038.431743,2181.038079,2449.473535,2572.578355,1660.481123,1269.351191,1193.314084,calls/second,milliseconds
1441935285,68906,2868.903935,147.178211,1.556480,342.997458,62.652415,141.557759,373.293055,2038.431743,2181.038079,2449.473535,2550.537993,1660.481123,1269.351191,1193.314084,calls/second,milliseconds
1441935286,72996,2868.903935,145.344440,1.556480,342.803615,61.341695,137.363455,364.904447,2038.431743,2181.038079,2449.473535,2605.472473,1660.481123,1269.351191,1193.314084,calls/second,milliseconds
1441935287,76001,2868.903935,144.227440,1.556480,342.612680,58.982399,135.266303,360.710143,2038.431743,2181.038079,2432.696319,2619.252130,1660.481123,1269.351191,1193.314084,calls/second,milliseconds
1441935288,78229,2868.903935,144.454882,1.556480,343.339189,58.720255,135.266303,360.710143,2038.431743,2181.038079,2432.696319,2606.257309,1744.076197,1293.096907,1201.694594,calls/second,milliseconds
1441935289,82148,2868.903935,143.477946,1.556480,344.184053,58.195967,131.071999,354.418687,2046.820351,2164.260863,2432.696319,2648.469789,1744.076197,1293.096907,1201.694594,calls/second,milliseconds
1441935290,85540,2868.903935,140.636449,1.556480,339.290808,57.409535,129.499135,348.127231,2038.431743,2164.260863,2415.919103,2671.760225,1744.076197,1293.096907,1201.694594,calls/second,milliseconds
1441935291,87828,2868.903935,142.806389,1.556480,343.564883,57.933823,130.023423,356.515839,2046.820351,2164.260863,2432.696319,2660.119871,1744.076197,1293.096907,1201.694594,calls/second,milliseconds
