t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441935259,0,0.000000,NaN,9223372036854.775000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935260,291,985.661439,445.730830,9.699328,256.649189,526.385151,629.145599,801.112063,834.666495,847.249407,985.661439,144.116182,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935261,592,985.661439,313.478186,3.276800,247.490516,266.338303,532.676607,746.586111,809.500671,834.666495,910.163967,195.040868,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935262,1001,985.661439,229.301507,2.072576,219.164690,146.800639,320.864255,696.254463,780.140543,813.694975,910.163967,249.243280,0.000000,0.000000,0.000000,calls/second,milliseconds
1441935263,1477,985.661439,192.754851,1.810432,195.797536,129.499135,256.901119,629.145599,746.586111,801.112063,910.163967,294.605433,291.800000,291.800000,291.800000,calls/second,milliseconds
1441935264,2272,985.661439,151.468688,1.810432,171.636192,98.566143,182.452223,570.425343,704.643071,763.363327,859.832319,377.666687,291.800000,291.800000,291.800000,calls/second,milliseconds
1441935265,3081,985.661439,133.879783,1.810432,155.689833,94.896127,165.675007,524.287999,650.117119,742.391807,847.249407,439.288125,291.800000,291.800000,291.800000,calls/second,milliseconds
1441935266,3869,2164.260863,128.011944,1.810432,155.875466,94.896127,166.723583,465.567743,629.145599,725.614591,910.163967,482.785132,291.800000,291.800000,291.800000,calls/second,milliseconds
1441935267,4528,2164.260863,121.695538,1.622016,148.646194,89.653247,162.529279,398.458879,612.368383,713.031679,859.832319,502.233943,291.800000,291.800000,291.800000,calls/second,milliseconds
1441935268,5130,2164.260863,121.759721,1.597440,148.044677,90.701823,167.772159,385.875967,595.591167,704.643071,910.163967,512.208124,327.044422,299.085783,294.242099,calls/second,milliseconds
1441935269,5783,2483.027967,124.397082,1.597440,154.124333,92.274687,173.015039,398.458879,587.202559,679.477247,985.661439,524.998381,327.044422,299.085783,294.242099,calls/second,milliseconds
1441935270,6863,2483.027967,118.358431,1.597440,147.208368,88.604671,164.626431,379.584511,562.036735,645.922815,910.163967,571.192994,327.044422,299.085783,294.242099,calls/second,milliseconds
1441935271,7593,2483.027967,117.249331,1.556480,145.906277,89.653247,165.675007,360.710143,549.453823,633.339903,910.163967,583.392756,327.044422,299.085783,294.242099,calls/second,milliseconds
1441935272,8230,2483.027967,118.771457,1.556480,146.309944,90.701823,169.869311,360.710143,545.259519,633.339903,985.661439,587.219187,327.044422,299.085783,294.242099,calls/second,milliseconds
1441935273,8993,2483.027967,117.863279,1.556480,145.123834,91.226111,170.917887,354.418687,524.287999,624.951295,985.661439,598.930761,362.669079,306.912285,296.892274,calls/second,milliseconds
1441935274,9692,2483.027967,116.037486,1.556480,142.306758,89.128959,170.917887,346.030079,511.705087,616.562687,910.163967,605.190924,362.669079,306.912285,296.892274,calls/second,milliseconds
1441935275,10617,2483.027967,111.238190,1.556480,139.312761,85.458943,162.529279,335.544319,492.830719,612.368383,910.163967,623.991191,362.669079,306.912285,296.892274,calls/second,milliseconds
1441935276,11327,2483.027967,108.836849,1.556480,135.808832,84.410367,157.286399,329.252863,465.567743,599.785471,910.163967,628.767206,362.669079,306.912285,296.892274,calls/second,milliseconds
1441935277,11978,2483.027967,109.571792,1.556480,137.001851,84.410367,158.334975,335.544319,461.373439,587.202559,910.163967,629.939414,362.669079,306.912285,296.892274,calls/second,milliseconds
1441935278,12741,2483.027967,108.478435,1.556480,134.832112,83.886079,155.189247,331.350015,450.887679,578.813951,859.832319,636.581620,393.318527,314.169766,299.380400,calls/second,milliseconds
1441935279,13584,2483.027967,108.131105,1.556480,133.054018,84.410367,158.334975,329.252863,440.401919,574.619647,847.249407,646.404773,393.318527,314.169766,299.380400,calls/second,milliseconds
1441935280,14194,2483.027967,108.514154,1.556480,133.588282,84.410367,157.286399,333.447167,463.470591,574.619647,847.249407,644.750623,393.318527,314.169766,299.380400,calls/second,milliseconds
1441935281,14377,2483.027967,108.942526,1.556480,134.423480,84.934655,158.334975,333.447167,461.373439,574.619647,859.832319,624.691912,393.318527,314.169766,299.380400,calls/second,milliseconds
1441935282,15395,2483.027967,109.036186,1.556480,140.233593,81.788927,154.140671,335.544319,505.413631,633.339903,1015.021567,641.062501,393.318527,314.169766,299.380400,calls/second,milliseconds
1441935283,16316,2483.027967,106.303965,1.556480,137.177316,79.691775,148.897791,329.252863,486.539263,624.951295,985.661439,652.259895,419.166687,320.821353,301.691860,calls/second,milliseconds
1441935284,16869,2483.027967,105.807496,1.556480,137.662101,79.167487,146.800639,327.155711,482.344959,620.756991,1015.021567,648.448393,419.166687,320.821353,301.691860,calls/second,milliseconds
1441935285,17366,2483.027967,105.928633,1.556480,136.865857,79.167487,147.849215,325.058559,473.956351,616.562687,1015.021567,642.841658,419.166687,320.821353,301.691860,calls/second,milliseconds
1441935286,18406,2483.027967,103.313699,1.556480,133.981555,77.594623,143.654911,320.864255,459.276287,599.785471,985.661439,657.017474,419.166687,320.821353,301.691860,calls/second,milliseconds
1441935287,19159,2483.027967,101.982903,1.556480,133.400645,74.973183,140.509183,318.767103,450.887679,595.591167,985.661439,660.430503,419.166687,320.821353,301.691860,calls/second,milliseconds
1441935288,19731,2483.027967,101.825997,1.556480,134.114150,74.448895,140.509183,318.767103,444.596223,591.396863,1015.021567,657.385546,440.245643,326.804334,303.803257,calls/second,milliseconds
1441935289,20742,2483.027967,100.009772,1.556480,132.235975,73.924607,136.314879,314.572799,436.207615,583.008255,1015.021567,668.778865,440.245643,326.804334,303.803257,calls/second,milliseconds
1441935290,21589,2483.027967,98.794937,1.556480,130.295674,73.924607,135.266303,308.281343,432.013311,574.619647,985.661439,674.352250,440.245643,326.804334,303.803257,calls/second,milliseconds
1441935291,22160,2483.027967,99.382065,1.556480,130.805751,73.924607,135.266303,310.378495,444.596223,578.813951,985.661439,671.218838,440.245643,326.804334,303.803257,calls/second,milliseconds
1441935292,23132,2483.027967,97.307319,1.556480,128.637022,71.827455,131.071999,306.184191,436.207615,570.425343,985.661439,680.062991,440.245643,326.804334,303.803257,calls/second,milliseconds
1441935293,24184,2483.027967,96.283586,1.556480,128.717177,71.303167,129.499135,301.989887,432.013311,562.036735,1015.021567,690.685615,476.333944,336.139585,307.059740,calls/second,milliseconds
1441935294,24646,2483.027967,96.062590,1.556480,128.755701,70.254591,128.974847,301.989887,427.819007,557.842431,1015.021567,684.336287,476.333944,336.139585,307.059740,calls/second,milliseconds
1441935295,25588,2483.027967,95.484191,1.556480,130.746828,69.730303,126.877695,301.989887,429.916159,566.231039,2021.654527,691.297617,476.333944,336.139585,307.059740,calls/second,milliseconds
1441935296,26502,2483.027967,94.577849,1.556480,129.737194,69.206015,126.353407,297.795583,421.527551,557.842431,2021.654527,697.155865,476.333944,336.139585,307.059740,calls/second,milliseconds
1441935297,26947,2483.027967,95.130709,1.556480,129.890319,69.730303,127.401983,301.989887,423.624703,557.842431,2021.654527,690.693141,476.333944,336.139585,307.059740,calls/second,milliseconds
1441935298,27838,2768.240639,95.927010,1.556480,132.513684,70.254591,127.401983,304.087039,442.499071,578.813951,2030.043135,695.699577,496.615962,342.649525,309.402893,calls/second,milliseconds
1441935299,28629,2768.240639,95.395971,1.556480,132.106921,70.254591,126.877695,301.989887,436.207615,574.619647,2030.043135,698.021988,496.615962,342.649525,309.402893,calls/second,milliseconds
1441935300,29167,2768.240639,95.852903,1.556480,132.549465,70.254591,127.401983,304.087039,434.110463,574.619647,2030.043135,694.212764,496.615962,342.649525,309.402893,calls/second,milliseconds
1441935301,30160,2768.240639,94.850757,1.556480,131.312520,69.730303,125.829119,304.087039,432.013311,566.231039,2030.043135,701.158656,496.615962,342.649525,309.402893,calls/second,milliseconds
1441935302,30948,2768.240639,94.078337,1.556480,130.107703,69.206015,124.780543,301.989887,425.721855,566.231039,2030.043135,703.129747,496.615962,342.649525,309.402893,calls/second,milliseconds
1441935303,31663,2768.240639,93.689236,1.556480,129.166725,68.681727,124.780543,297.795583,419.430399,557.842431,2021.654527,703.397408,518.122739,349.640282,311.930295,calls/second,milliseconds
1441935304,32525,2768.240639,93.189986,1.556480,128.916665,68.681727,124.256255,295.698431,413.138943,557.842431,2021.654527,706.844470,518.122739,349.640282,311.930295,calls/second,milliseconds
1441935305,33199,2768.240639,93.053123,1.556480,128.624474,68.157439,124.256255,295.698431,411.041791,553.648127,2030.043135,706.146209,518.122739,349.640282,311.930295,calls/second,milliseconds
1441935306,34030,2768.240639,92.469664,1.556480,128.140474,66.846719,123.207679,293.601279,406.847487,549.453823,2030.043135,708.746563,518.122739,349.640282,311.930295,calls/second,milliseconds
1441935307,34760,2768.240639,92.215571,1.556480,128.749768,66.322431,122.683391,293.601279,404.750335,549.453823,2030.043135,709.180136,518.122739,349.640282,311.930295,calls/second,milliseconds
1441935308,35177,2768.240639,92.553858,1.556480,129.188075,66.322431,122.683391,293.601279,404.750335,549.453823,2030.043135,703.337943,532.872726,355.474193,314.094664,calls/second,milliseconds
1441935309,36107,2768.240639,92.092945,1.556480,129.123329,66.060287,122.159103,293.601279,404.750335,545.259519,2046.820351,707.778980,532.872726,355.474193,314.094664,calls/second,milliseconds
1441935310,36599,2768.240639,92.577397,1.556480,130.141082,66.322431,122.683391,295.698431,402.653183,545.259519,2046.820351,703.631352,532.872726,355.474193,314.094664,calls/second,milliseconds
1441935311,37232,2768.240639,92.882531,1.556480,131.321551,66.060287,122.683391,297.795583,411.041791,545.259519,2063.597567,702.300698,532.872726,355.474193,314.094664,calls/second,milliseconds
1441935312,37966,2768.240639,92.983953,1.556480,130.730401,66.322431,124.256255,295.698431,406.847487,545.259519,2046.820351,702.887485,532.872726,355.474193,314.094664,calls/second,milliseconds
1441935313,38750,2768.240639,92.970529,1.556480,131.753648,66.322431,124.256255,295.698431,406.847487,545.259519,2063.597567,704.362095,547.658694,361.462911,316.331253,calls/second,milliseconds
1441935314,39468,2785.017855,93.306706,1.556480,132.287355,66.846719,124.780543,295.698431,406.847487,545.259519,2063.597567,704.605437,547.658694,361.462911,316.331253,calls/second,milliseconds
1441935315,40564,2785.017855,92.535641,1.556480,130.908506,66.846719,124.256255,293.601279,404.750335,536.870911,2063.597567,711.470281,547.658694,361.462911,316.331253,calls/second,milliseconds
1441935316,41335,2785.017855,92.166110,1.556480,129.975214,66.584575,123.731967,291.504127,400.556031,532.676607,2063.597567,712.496317,547.658694,361.462911,316.331253,calls/second,milliseconds
