t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441997110,37,117.440511,103.940096,91.226112,5.915110,102.760447,105.381887,115.867647,117.440511,117.440511,117.440511,34.561805,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997111,480,1048.575999,496.782831,0.880640,300.020119,490.733567,713.031679,977.272831,1010.827263,1010.827263,1048.575999,238.224997,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997112,970,2021.654527,500.723516,0.684032,545.857835,318.767103,830.472191,1879.048191,1937.768447,1954.545663,2021.654527,321.938189,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997113,1982,2080.374783,379.158889,0.536576,468.068112,188.743679,530.579455,1233.125375,1912.602623,1954.545663,2071.986175,493.591345,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997114,2241,2080.374783,341.316830,0.393216,452.718380,152.043519,478.150655,1182.793727,1904.214015,1946.157055,2071.986175,447.317748,448.200000,448.200000,448.200000,calls/second,milliseconds
1441997115,3895,2080.374783,301.484113,0.370688,440.290874,103.809023,381.681663,1233.125375,1853.882367,1912.602623,2071.986175,648.789363,448.200000,448.200000,448.200000,calls/second,milliseconds
1441997116,4874,5402.263551,291.135133,0.370688,505.350867,76.546047,379.584511,1191.182335,1837.105151,1929.379839,5268.045823,694.920890,448.200000,448.200000,448.200000,calls/second,milliseconds
1441997117,6618,6006.243327,260.647029,0.313344,459.030719,62.128127,343.932927,1098.907647,1451.229183,1895.825407,5268.045823,826.433325,448.200000,448.200000,448.200000,calls/second,milliseconds
1441997118,8130,6006.243327,233.405916,0.313344,435.836574,59.506687,287.309823,1040.187391,1392.508927,1870.659583,5268.045823,901.924314,448.200000,448.200000,448.200000,calls/second,milliseconds
1441997119,9914,6006.243327,220.547777,0.313344,407.429390,45.875199,289.406975,977.272831,1291.845631,1853.882367,5268.045823,990.088457,533.800450,465.895462,454.131287,calls/second,milliseconds
1441997120,11297,6006.243327,211.664889,0.313344,398.023036,35.389439,285.212671,926.941183,1233.125375,1803.550719,5268.045823,1025.812557,533.800450,465.895462,454.131287,calls/second,milliseconds
1441997121,13226,6006.243327,198.738554,0.313344,384.875961,27.918335,267.386879,855.638015,1182.793727,1484.783615,5200.936959,1100.984537,533.800450,465.895462,454.131287,calls/second,milliseconds
1441997122,15017,6006.243327,198.468739,0.311296,413.795417,30.408703,266.338303,784.334847,1166.016511,1509.949439,5301.600255,1154.000249,533.800450,465.895462,454.131287,calls/second,milliseconds
1441997123,16667,6006.243327,194.175787,0.311296,415.686449,42.205183,252.706815,725.614591,1140.850687,1476.395007,5335.154687,1189.448093,533.800450,465.895462,454.131287,calls/second,milliseconds
1441997124,18141,6073.352191,195.022784,0.311296,430.331788,44.826623,254.803967,692.060159,1132.462079,1484.783615,5335.154687,1208.508855,623.254723,485.509962,460.770986,calls/second,milliseconds
1441997125,19693,6073.352191,194.751987,0.303104,442.148884,46.399487,253.755391,675.282943,1107.296255,1484.783615,5536.481279,1229.918015,623.254723,485.509962,460.770986,calls/second,milliseconds
1441997126,21458,6073.352191,192.813079,0.303104,451.937354,47.185919,245.366783,654.311423,1090.519039,1484.783615,5570.035711,1261.372908,623.254723,485.509962,460.770986,calls/second,milliseconds
1441997127,23386,6073.352191,188.922493,0.303104,451.763227,51.118079,239.075327,629.145599,1069.547519,1476.395007,5570.035711,1298.384766,623.254723,485.509962,460.770986,calls/second,milliseconds
1441997128,24739,6073.352191,186.078406,0.303104,444.152012,54.525951,239.075327,616.562687,1056.964607,1442.840575,5536.481279,1301.216415,623.254723,485.509962,460.770986,calls/second,milliseconds
1441997129,26904,6073.352191,185.090293,0.303104,447.542355,55.836671,236.978175,612.368383,1035.993087,1442.840575,5570.035711,1344.410391,714.047910,506.555595,467.962264,calls/second,milliseconds
1441997130,28541,6073.352191,181.491028,0.303104,446.923431,52.690943,231.735295,591.396863,1027.604479,1434.451967,5570.035711,1358.324268,714.047910,506.555595,467.962264,calls/second,milliseconds
1441997131,29746,6073.352191,185.357406,0.303104,454.880943,53.739519,236.978175,624.951295,1015.021567,1434.451967,5570.035711,1351.383100,714.047910,506.555595,467.962264,calls/second,milliseconds
1441997132,31388,6073.352191,187.299451,0.303104,469.887417,50.593791,236.978175,624.951295,1010.827263,1442.840575,5637.144575,1364.019190,714.047910,506.555595,467.962264,calls/second,milliseconds
1441997133,33181,6073.352191,184.310302,0.303104,463.293050,49.545215,234.881023,612.368383,994.050047,1434.451967,5603.590143,1381.877786,714.047910,506.555595,467.962264,calls/second,milliseconds
1441997134,34919,6073.352191,182.372591,0.288768,461.848360,51.904511,231.735295,603.979775,981.467135,1400.897535,5603.590143,1396.126928,785.044639,524.661699,474.245005,calls/second,milliseconds
