t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441997110,1,184.549375,184.025088,183.500800,0.000000,184.549375,184.549375,184.549375,184.549375,184.549375,184.549375,5.801755,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997111,318,1182.793727,606.573394,21.889024,282.562343,599.785471,859.832319,994.050047,1132.462079,1157.627903,1182.793727,158.417644,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997112,791,2113.929215,572.416561,7.634944,591.207184,432.013311,905.969663,1904.214015,2030.043135,2046.820351,2097.151999,264.603003,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997113,1875,3003.121663,659.136315,7.634944,794.353850,276.824063,943.718399,2432.696319,2768.240639,2818.572287,2952.790015,467.436497,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997114,2177,3019.898879,589.967249,4.685824,776.657087,193.986559,830.472191,2365.587455,2768.240639,2835.349503,3003.121663,434.437720,434.200000,434.200000,434.200000,calls/second,milliseconds
1441997115,3785,3036.676095,540.828849,4.685824,754.313336,149.946367,725.614591,2264.924159,2617.245695,2801.795071,3003.121663,634.658183,434.200000,434.200000,434.200000,calls/second,milliseconds
1441997116,4815,3036.676095,473.702568,4.227072,707.514196,122.159103,562.036735,2231.369727,2550.136831,2768.240639,2952.790015,686.790216,434.200000,434.200000,434.200000,calls/second,milliseconds
1441997117,6499,3338.665983,456.451015,4.227072,695.830318,121.634815,530.579455,2214.592511,2566.914047,2717.908991,2952.790015,811.267605,434.200000,434.200000,434.200000,calls/second,milliseconds
1441997118,8010,3338.665983,397.876307,4.227072,647.867958,111.149055,413.138943,2122.317823,2516.582399,2667.577343,2952.790015,888.918735,434.200000,434.200000,434.200000,calls/second,milliseconds
1441997119,9773,3338.665983,380.619849,4.227072,632.827441,100.663295,411.041791,2080.374783,2483.027967,2650.800127,2952.790015,976.265211,520.328157,452.004550,440.167852,calls/second,milliseconds
1441997120,11261,3338.665983,362.504497,4.194304,617.945038,89.128959,396.361727,2063.597567,2483.027967,2667.577343,2986.344447,1022.747128,520.328157,452.004550,440.167852,calls/second,milliseconds
1441997121,13211,3372.220415,345.296199,4.096000,604.308479,79.691775,381.681663,2046.820351,2466.250751,2650.800127,3003.121663,1100.200112,520.328157,452.004550,440.167852,calls/second,milliseconds
