t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1441997110,15,228.589567,203.039266,183.500800,10.651293,203.423743,209.715199,218.103807,228.589567,228.589567,228.589567,13.959372,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997111,519,1182.793727,648.676449,3.653632,266.577416,658.505727,868.220927,1010.827263,1056.964607,1140.850687,1174.405119,257.130154,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997112,1513,2113.929215,710.570317,2.686976,630.430597,620.756991,1044.381695,1929.379839,2030.043135,2038.431743,2088.763391,501.692228,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997113,3589,3053.453311,707.531506,2.686976,736.456174,429.916159,1040.187391,2248.146943,2550.136831,2785.017855,2936.012799,893.279847,0.000000,0.000000,0.000000,calls/second,milliseconds
1441997114,4161,3053.453311,634.483543,1.802240,723.363321,329.252863,964.689919,2231.369727,2516.582399,2768.240639,2952.790015,829.524160,828.800000,828.800000,828.800000,calls/second,milliseconds
1441997115,7457,4429.185023,583.499310,1.802240,713.622468,264.241151,977.272831,2164.260863,2499.805183,2734.686207,3204.448255,1240.056193,828.800000,828.800000,828.800000,calls/second,milliseconds
1441997116,9365,5804.916735,524.610798,1.802240,695.330490,238.026751,692.060159,2105.540607,2499.805183,2684.354559,5268.045823,1335.079223,828.800000,828.800000,828.800000,calls/second,milliseconds
1441997117,12785,6274.678783,499.845272,1.712128,682.306250,242.221055,629.145599,2088.763391,2499.805183,2701.131775,5268.045823,1595.268189,828.800000,828.800000,828.800000,calls/second,milliseconds
1441997118,15834,6274.678783,441.311081,1.564672,639.790181,189.792255,536.870911,2046.820351,2466.250751,2634.022911,5268.045823,1756.325960,828.800000,828.800000,828.800000,calls/second,milliseconds
1441997119,19400,6274.678783,422.666562,1.564672,620.708906,187.695103,522.190847,2030.043135,2432.696319,2617.245695,5200.936959,1937.184078,1003.758812,864.967765,840.922961,calls/second,milliseconds
1441997120,22237,6274.678783,406.665291,1.302528,608.740734,177.209343,515.899391,2030.043135,2432.696319,2650.800127,5100.273663,2018.981965,1003.758812,864.967765,840.922961,calls/second,milliseconds
1441997121,26150,6274.678783,386.388171,1.302528,592.496105,168.820735,484.442111,2013.265919,2415.919103,2634.022911,5033.164799,2176.688613,1003.758812,864.967765,840.922961,calls/second,milliseconds
1441997122,29608,6274.678783,372.543861,1.302528,580.642338,174.063615,455.081983,1904.214015,2399.141887,2617.245695,5200.936959,2275.053709,1003.758812,864.967765,840.922961,calls/second,milliseconds
1441997123,33025,6274.678783,362.459285,1.302528,575.850614,178.257919,427.819007,1870.659583,2365.587455,2617.245695,5335.154687,2356.702249,1003.758812,864.967765,840.922961,calls/second,milliseconds
1441997124,35941,6274.678783,359.791483,1.302528,572.974122,183.500799,425.721855,1853.882367,2365.587455,2617.245695,5335.154687,2394.038754,1189.562894,905.671495,854.699529,calls/second,milliseconds
1441997125,39075,6442.450943,355.911125,1.302528,574.681711,181.403647,419.430399,1728.053247,2365.587455,2617.245695,5435.817983,2440.291321,1189.562894,905.671495,854.699529,calls/second,milliseconds
